case_id;task;resource;start_time;completion_time
application_received2777;document_verification;verifier1;2023-02-28 19:01:45.968054;2023-02-28 19:14:06.055211
application_received2780;review_application;officer2;2023-02-28 19:04:53.430608;2023-02-28 19:21:17.315689
application_received2776;risk_assessment;risk1;2023-02-28 18:21:59.232468;2023-02-28 19:26:03.008119
application_received2776;application_rejected;;2023-02-28 19:26:03.008119;2023-02-28 19:26:03.008119
application_received2778;credit_check;analyst8;2023-02-28 18:22:37.910774;2023-02-28 19:36:54.638052
application_received2778;document_verification;verifier4;2023-02-28 19:36:54.638052;2023-02-28 19:48:10.970007
application_received2777;risk_assessment;risk4;2023-02-28 19:01:45.968054;2023-02-28 20:03:28.554185
application_received2777;application_approved;;2023-02-28 20:03:28.554185;2023-02-28 20:03:28.554185
application_received2779;credit_check;analyst7;2023-02-28 19:00:53.266852;2023-02-28 20:07:43.024633
application_received2781;application_received;;2023-02-28 20:13:06.544936;2023-02-28 20:13:06.544936
application_received2779;document_verification;verifier2;2023-02-28 20:07:43.024633;2023-02-28 20:17:49.562717
application_received2782;application_received;;2023-02-28 20:26:24.139656;2023-02-28 20:26:24.139656
application_received2780;credit_check;analyst2;2023-02-28 19:21:17.315689;2023-02-28 20:29:44.224059
application_received2781;review_application;officer1;2023-02-28 20:13:06.544936;2023-02-28 20:35:22.389807
application_received2780;document_verification;verifier3;2023-02-28 20:29:44.224059;2023-02-28 20:41:59.118573
application_received2778;risk_assessment;risk8;2023-02-28 19:36:54.638052;2023-02-28 20:48:36.317592
application_received2778;application_approved;;2023-02-28 20:48:36.317592;2023-02-28 20:48:36.317592
application_received2782;review_application;officer4;2023-02-28 20:26:24.139656;2023-02-28 20:49:18.691887
application_received2779;risk_assessment;risk9;2023-02-28 20:07:43.024633;2023-02-28 21:05:19.989586
application_received2779;application_approved;;2023-02-28 21:05:19.989586;2023-02-28 21:05:19.989586
application_received2780;risk_assessment;risk6;2023-02-28 20:29:44.224059;2023-02-28 21:40:14.158348
application_received2780;application_rejected;;2023-02-28 21:40:14.158348;2023-02-28 21:40:14.158348
application_received2781;credit_check;analyst4;2023-02-28 20:35:22.389807;2023-02-28 21:44:45.619800
application_received2782;credit_check;analyst9;2023-02-28 20:49:18.691887;2023-02-28 21:49:54.470963
application_received2781;document_verification;verifier5;2023-02-28 21:44:45.619800;2023-02-28 21:58:38.291926
application_received2782;document_verification;verifier1;2023-02-28 21:49:54.470963;2023-02-28 22:02:02.586600
application_received2781;risk_assessment;risk3;2023-02-28 21:44:45.619800;2023-02-28 22:55:27.213483
application_received2781;application_approved;;2023-02-28 22:55:27.213483;2023-02-28 22:55:27.213483
application_received2782;risk_assessment;risk7;2023-02-28 21:49:54.470963;2023-02-28 22:59:42.079376
application_received2782;application_rejected;;2023-02-28 22:59:42.079376;2023-02-28 22:59:42.079376
application_received2783;application_received;;2023-02-28 23:07:38.958770;2023-02-28 23:07:38.958770
application_received2784;application_received;;2023-02-28 23:20:33.709303;2023-02-28 23:20:33.709303
application_received2783;review_application;officer5;2023-02-28 23:07:38.958770;2023-02-28 23:23:30.786712
application_received2785;application_received;;2023-02-28 23:31:40.141648;2023-02-28 23:31:40.141648
application_received2784;review_application;officer3;2023-02-28 23:20:33.709303;2023-02-28 23:42:04.499443
application_received2786;application_received;;2023-02-28 23:48:07.391061;2023-02-28 23:48:07.391061
application_received2785;review_application;officer2;2023-02-28 23:31:40.141648;2023-02-28 23:52:54.557435
application_received2787;application_received;;2023-02-28 23:54:00.460519;2023-02-28 23:54:00.460519
application_received2786;review_application;officer1;2023-02-28 23:48:07.391061;2023-03-01 00:08:55.701335
application_received2787;review_application;officer4;2023-02-28 23:54:00.460519;2023-03-01 00:13:16.879341
application_received2788;application_received;;2023-03-01 00:14:08.452608;2023-03-01 00:14:08.452608
application_received2783;credit_check;analyst5;2023-02-28 23:23:30.786712;2023-03-01 00:21:30.533812
application_received2788;review_application;officer5;2023-03-01 00:14:08.452608;2023-03-01 00:31:36.560293
application_received2789;application_received;;2023-03-01 00:33:22.294827;2023-03-01 00:33:22.294827
application_received2783;document_verification;verifier4;2023-03-01 00:21:30.533812;2023-03-01 00:34:30.489849
application_received2790;application_received;;2023-03-01 00:42:02.375686;2023-03-01 00:42:02.375686
application_received2789;review_application;officer3;2023-03-01 00:33:22.294827;2023-03-01 00:51:02.442131
application_received2784;credit_check;analyst10;2023-02-28 23:42:04.499443;2023-03-01 00:53:44.907684
application_received2790;review_application;officer2;2023-03-01 00:42:02.375686;2023-03-01 01:07:02.261730
application_received2784;document_verification;verifier2;2023-03-01 00:53:44.907684;2023-03-01 01:07:08.021240
application_received2785;credit_check;analyst1;2023-02-28 23:52:54.557435;2023-03-01 01:07:11.946938
application_received2791;application_received;;2023-03-01 01:07:12.053669;2023-03-01 01:07:12.053669
application_received2792;application_received;;2023-03-01 01:07:36.902557;2023-03-01 01:07:36.902557
application_received2786;credit_check;analyst6;2023-03-01 00:08:55.701335;2023-03-01 01:13:32.855021
application_received2783;risk_assessment;risk5;2023-03-01 00:21:30.533812;2023-03-01 01:21:29.787374
application_received2783;application_approved;;2023-03-01 01:21:29.787374;2023-03-01 01:21:29.787374
application_received2785;document_verification;verifier3;2023-03-01 01:07:11.946938;2023-03-01 01:21:32.161753
application_received2787;credit_check;analyst3;2023-03-01 00:13:16.879341;2023-03-01 01:24:13.013560
application_received2791;review_application;officer1;2023-03-01 01:07:12.053669;2023-03-01 01:24:26.185814
application_received2786;document_verification;verifier5;2023-03-01 01:13:32.855021;2023-03-01 01:26:00.191170
application_received2792;review_application;officer4;2023-03-01 01:07:36.902557;2023-03-01 01:28:14.557374
application_received2787;document_verification;verifier1;2023-03-01 01:24:13.013560;2023-03-01 01:38:08.071186
application_received2793;application_received;;2023-03-01 01:40:27.899483;2023-03-01 01:40:27.899483
application_received2794;application_received;;2023-03-01 01:43:57.902302;2023-03-01 01:43:57.902302
application_received2788;credit_check;analyst8;2023-03-01 00:31:36.560293;2023-03-01 01:44:41.093406
application_received2789;credit_check;analyst7;2023-03-01 00:51:02.442131;2023-03-01 01:52:09.342938
application_received2784;risk_assessment;risk2;2023-03-01 00:53:44.907684;2023-03-01 01:55:54.294726
application_received2784;application_approved;;2023-03-01 01:55:54.294726;2023-03-01 01:55:54.294726
application_received2793;review_application;officer5;2023-03-01 01:40:27.899483;2023-03-01 01:58:19.053349
application_received2788;document_verification;verifier4;2023-03-01 01:44:41.093406;2023-03-01 01:58:21.143053
application_received2789;document_verification;verifier2;2023-03-01 01:52:09.342938;2023-03-01 02:03:23.112755
application_received2794;review_application;officer3;2023-03-01 01:43:57.902302;2023-03-01 02:04:25.971573
application_received2790;credit_check;analyst2;2023-03-01 01:07:02.261730;2023-03-01 02:11:07.431452
application_received2785;risk_assessment;risk10;2023-03-01 01:07:11.946938;2023-03-01 02:17:27.905159
application_received2785;application_approved;;2023-03-01 02:17:27.905159;2023-03-01 02:17:27.905159
application_received2786;risk_assessment;risk1;2023-03-01 01:13:32.855021;2023-03-01 02:19:00.375682
application_received2786;application_approved;;2023-03-01 02:19:00.375682;2023-03-01 02:19:00.375682
application_received2791;credit_check;analyst4;2023-03-01 01:24:26.185814;2023-03-01 02:19:49.176558
application_received2790;document_verification;verifier3;2023-03-01 02:11:07.431452;2023-03-01 02:21:55.109916
application_received2795;application_received;;2023-03-01 02:32:01.097162;2023-03-01 02:32:01.097162
application_received2791;document_verification;verifier5;2023-03-01 02:19:49.176558;2023-03-01 02:32:25.213985
application_received2787;risk_assessment;risk4;2023-03-01 01:24:13.013560;2023-03-01 02:35:58.456290
application_received2787;application_approved;;2023-03-01 02:35:58.456290;2023-03-01 02:35:58.456290
application_received2792;credit_check;analyst9;2023-03-01 01:28:14.557374;2023-03-01 02:42:29.211020
application_received2795;review_application;officer2;2023-03-01 02:32:01.097162;2023-03-01 02:48:23.424004
application_received2788;risk_assessment;risk8;2023-03-01 01:44:41.093406;2023-03-01 02:53:38.838258
application_received2788;application_approved;;2023-03-01 02:53:38.838258;2023-03-01 02:53:38.838258
application_received2796;application_received;;2023-03-01 02:56:22.264874;2023-03-01 02:56:22.264874
application_received2789;risk_assessment;risk9;2023-03-01 01:52:09.342938;2023-03-01 02:56:38.796029
application_received2789;application_approved;;2023-03-01 02:56:38.796029;2023-03-01 02:56:38.796029
application_received2792;document_verification;verifier1;2023-03-01 02:42:29.211020;2023-03-01 02:57:13.887985
application_received2793;credit_check;analyst5;2023-03-01 01:58:19.053349;2023-03-01 03:06:47.106666
application_received2794;credit_check;analyst10;2023-03-01 02:04:25.971573;2023-03-01 03:08:38.351368
application_received2796;review_application;officer1;2023-03-01 02:56:22.264874;2023-03-01 03:13:41.350920
application_received2797;application_received;;2023-03-01 03:17:13.758064;2023-03-01 03:17:13.758064
application_received2794;document_verification;verifier2;2023-03-01 03:08:38.351368;2023-03-01 03:19:19.458996
application_received2793;document_verification;verifier4;2023-03-01 03:06:47.106666;2023-03-01 03:19:34.851187
application_received2791;risk_assessment;risk3;2023-03-01 02:19:49.176558;2023-03-01 03:22:12.466167
application_received2791;application_approved;;2023-03-01 03:22:12.466167;2023-03-01 03:22:12.466167
application_received2790;risk_assessment;risk6;2023-03-01 02:11:07.431452;2023-03-01 03:24:52.909173
application_received2790;application_approved;;2023-03-01 03:24:52.909173;2023-03-01 03:24:52.909173
application_received2797;review_application;officer4;2023-03-01 03:17:13.758064;2023-03-01 03:35:38.035041
application_received2792;risk_assessment;risk7;2023-03-01 02:42:29.211020;2023-03-01 03:47:28.377665
application_received2792;application_approved;;2023-03-01 03:47:28.377665;2023-03-01 03:47:28.377665
application_received2798;application_received;;2023-03-01 03:48:32.136926;2023-03-01 03:48:32.136926
application_received2795;credit_check;analyst1;2023-03-01 02:48:23.424004;2023-03-01 03:48:42.224063
application_received2795;document_verification;verifier3;2023-03-01 03:48:42.224063;2023-03-01 04:03:42.026973
application_received2799;application_received;;2023-03-01 04:08:56.795095;2023-03-01 04:08:56.795095
application_received2800;application_received;;2023-03-01 04:12:15.834559;2023-03-01 04:12:15.834559
application_received2798;review_application;officer5;2023-03-01 03:48:32.136926;2023-03-01 04:12:45.438537
application_received2794;risk_assessment;risk2;2023-03-01 03:08:38.351368;2023-03-01 04:13:44.543982
application_received2794;application_rejected;;2023-03-01 04:13:44.543982;2023-03-01 04:13:44.543982
application_received2793;risk_assessment;risk5;2023-03-01 03:06:47.106666;2023-03-01 04:18:51.268484
application_received2793;application_approved;;2023-03-01 04:18:51.268484;2023-03-01 04:18:51.268484
application_received2796;credit_check;analyst6;2023-03-01 03:13:41.350920;2023-03-01 04:25:01.410867
application_received2799;review_application;officer3;2023-03-01 04:08:56.795095;2023-03-01 04:31:11.956140
application_received2797;credit_check;analyst3;2023-03-01 03:35:38.035041;2023-03-01 04:31:24.960459
application_received2796;document_verification;verifier5;2023-03-01 04:25:01.410867;2023-03-01 04:36:39.436865
application_received2800;review_application;officer2;2023-03-01 04:12:15.834559;2023-03-01 04:37:07.502457
application_received2797;document_verification;verifier1;2023-03-01 04:31:24.960459;2023-03-01 04:42:53.745166
application_received2795;risk_assessment;risk10;2023-03-01 03:48:42.224063;2023-03-01 04:51:25.033950
application_received2795;application_rejected;;2023-03-01 04:51:25.033950;2023-03-01 04:51:25.033950
application_received2798;credit_check;analyst8;2023-03-01 04:12:45.438537;2023-03-01 05:12:28.234151
application_received2798;document_verification;verifier2;2023-03-01 05:12:28.234151;2023-03-01 05:25:03.211528
application_received2796;risk_assessment;risk1;2023-03-01 04:25:01.410867;2023-03-01 05:25:56.789522
application_received2796;application_approved;;2023-03-01 05:25:56.789522;2023-03-01 05:25:56.789522
application_received2797;risk_assessment;risk4;2023-03-01 04:31:24.960459;2023-03-01 05:32:04.951420
application_received2797;application_rejected;;2023-03-01 05:32:04.951420;2023-03-01 05:32:04.951420
application_received2801;application_received;;2023-03-01 05:41:03.738907;2023-03-01 05:41:03.738907
application_received2799;credit_check;analyst7;2023-03-01 04:31:11.956140;2023-03-01 05:45:42.345171
application_received2800;credit_check;analyst2;2023-03-01 04:37:07.502457;2023-03-01 05:52:06.659936
application_received2799;document_verification;verifier4;2023-03-01 05:45:42.345171;2023-03-01 05:56:18.148254
application_received2800;document_verification;verifier3;2023-03-01 05:52:06.659936;2023-03-01 06:03:30.664204
